date,latitude,longitude,timezone,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMinTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,offset
2008-09-27,37.869,-122.2704,America/Los_Angeles,1222498800,Clear throughout the day.,clear-day,1222524182,1222567142,0.95,0,0,0,86.42,1222552800,57.42,1222610400,86.42,1222552800,57.42,1222610400,49.07,0.51,1013.72,0.83,7.91,1222556400,307,0.01,6,1222542000,10,56.12,1222524000,86.42,1222524000,56.12,1222524000,86.42,1222552800,-7
2008-09-28,37.869,-122.2704,America/Los_Angeles,1222585200,Mostly cloudy overnight.,partly-cloudy-night,1222610633,1222653448,0.98,0,0,0,74.44,1222635600,56.76,1222696800,74.44,1222635600,56.76,1222696800,50.82,0.63,1013.99,2.31,10.98,1222650000,271,0.03,6,1222628400,10,57.42,1222610400,74.44,1222610400,57.42,1222610400,74.44,1222635600,-7
2008-09-29,37.869,-122.2704,America/Los_Angeles,1222671600,Mostly cloudy until afternoon.,partly-cloudy-day,1222697085,1222739755,0.02,0,0,0,70.12,1222729200,55.62,1222783200,70.12,1222729200,55.62,1222783200,52.75,0.75,1015.27,3.83,12.56,1222736400,254,0.51,6,1222718400,9.89,56.76,1222696800,70.12,1222696800,56.76,1222696800,70.12,1222729200,-7
2008-09-30,37.869,-122.2704,America/Los_Angeles,1222758000,Partly cloudy in the morning.,partly-cloudy-day,1222783538,1222826062,0.05,0,0,0,77.1,1222815600,58.28,1222869600,77.1,1222815600,58.28,1222869600,51.29,0.65,1016.65,2.22,10.26,1222819200,248,0.15,6,1222804800,10,55.62,1222783200,77.1,1222783200,55.62,1222783200,77.1,1222815600,-7
2008-10-01,37.869,-122.2704,America/Los_Angeles,1222844400,Partly cloudy until evening.,partly-cloudy-day,1222869990,1222912370,0.08,0,0,0,80.28,1222891200,61.1,1222956000,80.28,1222891200,61.1,1222956000,49.45,0.55,1015.43,1.86,12.2,1222898400,258,0.25,5,1222887600,10,58.28,1222869600,80.28,1222869600,58.28,1222869600,80.28,1222891200,-7
2008-10-02,37.869,-122.2704,America/Los_Angeles,1222930800,Partly cloudy throughout the day.,partly-cloudy-day,1222956443,1222998678,0.11,0,0,0,69.88,1222981200,57.44,1223035200,69.88,1222981200,57.44,1223035200,57.03,0.78,1014.45,3.78,14.29,1222984800,253,0.55,4,1222974000,10,60.14,1223013600,69.88,1223013600,60.14,1223013600,69.88,1222981200,-7
2008-10-03,37.869,-122.2704,America/Los_Angeles,1223017200,Rain overnight.,rain,1223042896,1223084986,0.14,0.0013,0.0205,0.35,67.3,1223071200,59.55,1223132400,67.3,1223071200,59.55,1223132400,53.54,0.74,1010.94,3.88,17.69,1223100000,224,0.67,5,1223060400,9.91,57.44,1223035200,67.3,1223035200,57.44,1223035200,67.3,1223071200,-7
2008-10-04,37.869,-122.2704,America/Los_Angeles,1223103600,Mostly cloudy until evening.,partly-cloudy-day,1223129350,1223171295,0.17,0.0095,0.0736,0.83,66.14,1223161200,55.07,1223211600,66.14,1223161200,55.07,1223211600,55.33,0.8,1010.49,5.68,18.57,1223103600,258,0.65,4,1223146800,9.33,57.39,1223186400,66.14,1223186400,57.39,1223186400,66.14,1223161200,-7
2008-10-05,37.869,-122.2704,America/Los_Angeles,1223190000,Partly cloudy until afternoon.,partly-cloudy-day,1223215804,1223257605,0.2,0,0.0004,0,68.75,1223244000,56.35,1223305200,68.75,1223244000,56.35,1223305200,51.18,0.72,1016.13,4.16,11.86,1223247600,264,0.36,4,1223233200,10,55.07,1223211600,68.75,1223211600,55.07,1223211600,68.75,1223244000,-7
2008-10-06,37.869,-122.2704,America/Los_Angeles,1223276400,Mostly cloudy in the morning.,partly-cloudy-night,1223302258,1223343914,0.23,0,0,0,76.17,1223334000,55.24,1223380800,76.17,1223334000,55.24,1223380800,53.66,0.73,1018.72,1.8,10.03,1223337600,295,0.35,6,1223323200,9.31,56.35,1223305200,76.17,1223305200,56.35,1223305200,76.17,1223334000,-7
2008-10-07,37.869,-122.2704,America/Los_Angeles,1223362800,Mostly cloudy in the morning.,partly-cloudy-day,1223388712,1223430225,0.26,0,0,0,80.64,1223416800,56.56,1223474400,80.64,1223416800,56.56,1223474400,52.59,0.67,1020.28,1.8,9.85,1223424000,292,0.26,6,1223409600,8.8,55.24,1223380800,80.64,1223380800,55.24,1223380800,80.64,1223416800,-7
2008-10-08,37.869,-122.2704,America/Los_Angeles,1223449200,Clear throughout the day.,clear-day,1223475167,1223516536,0.29,0,0.0002,0,79.12,1223499600,52.76,1223560800,79.12,1223499600,52.76,1223560800,50.24,0.6,1015.57,2.44,13.3,1223514000,285,0.01,5,1223492400,10,56.56,1223474400,79.12,1223474400,56.56,1223474400,79.12,1223499600,-7
2008-10-09,37.869,-122.2704,America/Los_Angeles,1223535600,Clear throughout the day.,clear-day,1223561622,1223602848,0.33,0,0,0,71.51,1223589600,50.13,1223647200,71.51,1223589600,50.13,1223647200,40.65,0.51,1014.56,3.65,14.17,1223604000,297,0,5,1223578800,10,52.76,1223560800,71.51,1223560800,52.76,1223560800,71.51,1223589600,-7
2008-10-10,37.869,-122.2704,America/Los_Angeles,1223622000,Clear throughout the day.,clear-day,1223648078,1223689160,0.36,0,0,0,62.92,1223676000,52.66,1223737200,62.92,1223676000,52.66,1223737200,31.5,0.4,1014.87,6.72,18.68,1223676000,319,0.03,5,1223665200,10,50.13,1223647200,62.92,1223647200,50.13,1223647200,62.92,1223676000,-7
2008-10-11,37.869,-122.2704,America/Los_Angeles,1223708400,Clear throughout the day.,clear-day,1223734533,1223775473,0.39,0.0001,0.0006,0.02,65.18,1223762400,52.72,1223820000,65.18,1223762400,52.72,1223820000,24.07,0.27,1015.13,6.26,17.25,1223712000,338,0,5,1223751600,10,52.66,1223737200,65.18,1223737200,52.66,1223737200,65.18,1223762400,-7
2008-10-12,37.869,-122.2704,America/Los_Angeles,1223794800,Clear throughout the day.,clear-day,1223820990,1223861787,0.42,0,0,0,68.97,1223852400,55.96,1223895600,68.97,1223852400,55.96,1223895600,20.36,0.22,1020.95,5.21,17.41,1223834400,351,0,5,1223838000,10,52.72,1223820000,68.97,1223820000,52.72,1223820000,68.97,1223852400,-7
2008-10-13,37.869,-122.2704,America/Los_Angeles,1223881200,Clear throughout the day.,clear-day,1223907446,1223948102,0.46,0,0,0,76.95,1223938800,52.3,1223992800,76.95,1223938800,52.3,1223992800,26.79,0.25,1023.72,1.84,15.24,1223931600,2,0,5,1223924400,10,55.96,1223895600,76.95,1223895600,55.96,1223895600,76.95,1223938800,-7
2008-10-14,37.869,-122.2704,America/Los_Angeles,1223967600,Clear throughout the day.,clear-day,1223993903,1224034417,0.49,0,0,0,78.6,1224025200,55.11,1224079200,78.6,1224025200,55.11,1224079200,35.64,0.37,1020.4,0.94,8.74,1224014400,328,0,5,1224010800,10,52.3,1223992800,78.6,1223992800,52.3,1223992800,78.6,1224025200,-7
2008-10-15,37.869,-122.2704,America/Los_Angeles,1224054000,Clear throughout the day.,clear-day,1224080361,1224120734,0.53,0,0,0,80.08,1224111600,58.21,1224162000,80.08,1224111600,58.21,1224162000,39.71,0.4,1017.55,1.19,8.7,1224104400,343,0.03,5,1224097200,10,55.11,1224079200,80.08,1224079200,55.11,1224079200,80.08,1224111600,-7
2008-10-16,37.869,-122.2704,America/Los_Angeles,1224140400,Clear throughout the day.,clear-day,1224166819,1224207051,0.57,0,0,0,84.26,1224198000,58.95,1224255600,84.26,1224198000,58.95,1224255600,40.06,0.37,1017.69,1.22,10.94,1224187200,12,0.01,5,1224187200,10,58.21,1224162000,84.26,1224162000,58.21,1224162000,84.26,1224198000,-7
2008-10-17,37.869,-122.2704,America/Los_Angeles,1224226800,Partly cloudy until afternoon.,partly-cloudy-day,1224253277,1224293369,0.61,0,0,0,82.84,1224284400,56.39,1224342000,82.84,1224284400,56.39,1224342000,41.04,0.37,1016.9,0.81,7.83,1224273600,21,0.14,4,1224270000,10,58.95,1224255600,82.84,1224255600,58.95,1224255600,82.84,1224284400,-7
2008-10-18,37.869,-122.2704,America/Los_Angeles,1224313200,Partly cloudy in the morning.,partly-cloudy-day,1224339736,1224379688,0.64,0,0,0,68.93,1224367200,50.08,1224428400,68.93,1224367200,50.08,1224428400,43.8,0.54,1017.33,3.23,12.25,1224374400,259,0.17,4,1224356400,10,52.68,1224396000,68.93,1224396000,52.68,1224396000,68.93,1224367200,-7
2008-10-19,37.869,-122.2704,America/Los_Angeles,1224399600,Mostly cloudy throughout the day.,partly-cloudy-day,1224426195,1224466008,0.68,0,0,0,62.75,1224453600,50.45,1224514800,62.75,1224453600,50.45,1224514800,47.08,0.76,1018.61,3.65,11.49,1224471600,258,0.51,4,1224442800,9.73,50.08,1224428400,62.75,1224428400,50.08,1224428400,62.75,1224453600,-7
2008-10-20,37.869,-122.2704,America/Los_Angeles,1224486000,Mostly cloudy in the morning.,partly-cloudy-night,1224512654,1224552329,0.72,0,0,0,66.04,1224543600,51.81,1224601200,66.04,1224543600,51.81,1224601200,46.05,0.69,1021.54,3.79,12.26,1224496800,250,0.39,4,1224529200,10,50.45,1224514800,66.04,1224514800,50.45,1224514800,66.04,1224543600,-7
2008-10-21,37.869,-122.2704,America/Los_Angeles,1224572400,Clear throughout the day.,clear-day,1224599114,1224638651,0.76,0,0,0,77.72,1224630000,60.01,1224680400,77.72,1224630000,60.01,1224680400,42.43,0.54,1021.36,0.91,10.09,1224626400,344,0.07,4,1224615600,10,51.81,1224601200,77.72,1224601200,51.81,1224601200,77.72,1224630000,-7
2008-10-22,37.869,-122.2704,America/Los_Angeles,1224658800,Clear throughout the day.,clear-day,1224685574,1224724974,0.79,0,0,0,80.67,1224716400,58.36,1224774000,80.67,1224716400,58.36,1224774000,31.8,0.26,1018.63,2.36,14.19,1224702000,58,0,4,1224702000,10,60.01,1224680400,80.67,1224680400,60.01,1224680400,80.67,1224716400,-7
2008-10-23,37.869,-122.2704,America/Los_Angeles,1224745200,Clear throughout the day.,clear-day,1224772035,1224811298,0.83,0,0,0,83.5,1224799200,57.09,1224856800,83.5,1224799200,57.09,1224856800,37.53,0.33,1017.05,0.77,8.24,1224784800,9,0,4,1224788400,10,58.36,1224774000,83.5,1224774000,58.36,1224774000,83.5,1224799200,-7
2008-10-24,37.869,-122.2704,America/Los_Angeles,1224831600,Clear throughout the day.,clear-day,1224858496,1224897623,0.86,0,0,0,82.07,1224889200,58.14,1224946800,82.07,1224889200,58.14,1224946800,36.49,0.32,1016.69,1.03,9.22,1224882000,20,0.04,4,1224874800,10,57.09,1224856800,82.07,1224856800,57.09,1224856800,82.07,1224889200,-7
2008-10-25,37.869,-122.2704,America/Los_Angeles,1224918000,Clear throughout the day.,clear-day,1224944957,1224983949,0.9,0,0,0,81.5,1224975600,52.68,1225033200,81.5,1224975600,52.68,1225033200,38.06,0.35,1017.19,0.9,9.5,1224964800,20,0,4,1224961200,10,58.14,1224946800,81.5,1224946800,58.14,1224946800,81.5,1224975600,-7
2008-10-26,37.869,-122.2704,America/Los_Angeles,1225004400,Partly cloudy overnight.,partly-cloudy-night,1225031419,1225070277,0.93,0,0.0002,0,74.03,1225062000,49.53,1225116000,74.03,1225062000,49.53,1225116000,43.83,0.53,1018.71,0.89,7.95,1225058400,291,0.04,4,1225047600,9.03,52.68,1225033200,74.03,1225033200,52.68,1225033200,74.03,1225062000,-7
2008-10-27,37.869,-122.2704,America/Los_Angeles,1225090800,Mostly cloudy until evening.,partly-cloudy-day,1225117881,1225156606,0.96,0,0,0,65.7,1225148400,49.45,1225202400,65.7,1225148400,49.45,1225202400,47.2,0.73,1022.17,1.92,9.18,1225141200,274,0.59,3,1225134000,6.78,49.53,1225116000,65.7,1225116000,49.53,1225116000,65.7,1225148400,-7
2008-10-28,37.869,-122.2704,America/Los_Angeles,1225177200,Mostly cloudy in the morning.,partly-cloudy-day,1225204344,1225242936,0.99,0,0,0,71.68,1225234800,49.52,1225288800,71.68,1225234800,49.52,1225288800,46.33,0.67,1022.45,1.61,8.33,1225238400,273,0.22,4,1225224000,8.35,49.45,1225202400,71.68,1225202400,49.45,1225202400,71.68,1225234800,-7
2008-10-29,37.869,-122.2704,America/Los_Angeles,1225263600,Partly cloudy until afternoon.,partly-cloudy-day,1225290806,1225329267,0.03,0,0,0,70.61,1225317600,52.53,1225360800,70.61,1225317600,52.53,1225360800,44.72,0.62,1017.53,1.05,7.49,1225310400,252,0.24,4,1225310400,8.14,49.52,1225288800,70.61,1225288800,49.52,1225288800,70.61,1225317600,-7
2008-10-30,37.869,-122.2704,America/Los_Angeles,1225350000,Mostly cloudy throughout the day.,partly-cloudy-day,1225377270,1225415600,0.06,0.0008,0.0105,0.56,61.22,1225396800,58.34,1225458000,61.22,1225396800,58.34,1225458000,48.02,0.72,1013.29,0.85,12.5,1225404000,157,0.54,3,1225393200,7.91,52.53,1225360800,61.22,1225360800,52.53,1225360800,61.22,1225396800,-7
2008-10-31,37.869,-122.2704,America/Los_Angeles,1225436400,Light rain in the morning.,rain,1225463733,1225501934,0.09,0.0058,0.035,0.71,67.62,1225490400,60.34,1225548000,67.62,1225490400,60.34,1225548000,53.86,0.74,1018.93,4.8,17.38,1225465200,159,0.94,3,1225479600,9.75,58.34,1225458000,67.62,1225458000,58.34,1225458000,67.62,1225490400,-7
2008-11-01,37.869,-122.2704,America/Los_Angeles,1225522800,Rain throughout the day.,rain,1225550197,1225588269,0.12,0.0631,0.1782,0.91,62.95,1225562400,56.74,1225638000,62.95,1225562400,56.74,1225638000,55.86,0.84,1015.33,5.42,20.25,1225584000,166,0.98,3,1225569600,7.29,58.77,1225605600,62.95,1225605600,58.77,1225605600,62.95,1225562400,-7
2008-11-02,37.869,-122.2704,America/Los_Angeles,1225609200,Mostly cloudy throughout the day.,partly-cloudy-day,1225636661,1225674606,0.15,0.0039,0.022,0.71,62.46,1225663200,52.92,1225720800,62.46,1225663200,52.92,1225720800,53.45,0.84,1017.49,3.97,13.32,1225663200,233,0.68,3,1225652400,9.99,54,1225695600,62.46,1225695600,54,1225695600,62.46,1225663200,-7
2008-11-03,37.869,-122.2704,America/Los_Angeles,1225699200,"Rain starting in the afternoon, continuing until evening.",rain,1225723128,1225760942,0.18,0.0183,0.1695,0.85,59.76,1225746000,50.09,1225810800,59.76,1225746000,50.09,1225810800,50.12,0.84,1014.02,3.69,24.01,1225753200,199,0.72,3,1225738800,9.18,52.92,1225720800,59.76,1225720800,52.92,1225720800,59.76,1225746000,-8
2008-11-04,37.869,-122.2704,America/Los_Angeles,1225785600,Partly cloudy until evening.,partly-cloudy-day,1225809592,1225847281,0.21,0.0002,0.0025,0.12,58.66,1225836000,44.45,1225897200,58.66,1225836000,44.45,1225897200,43.44,0.7,1019.63,6.05,18.31,1225828800,290,0.26,3,1225825200,10,48.64,1225868400,58.66,1225868400,47.45,1225868400,58.66,1225836000,-8
2008-11-05,37.869,-122.2704,America/Los_Angeles,1225872000,Mostly cloudy throughout the day.,partly-cloudy-night,1225896057,1225933623,0.24,0,0,0,60.22,1225922400,50.41,1225983600,60.22,1225922400,50.41,1225983600,40.12,0.63,1024.84,1.46,9.26,1225872000,324,0.52,3,1225911600,10,44.45,1225897200,60.22,1225897200,44.45,1225897200,60.22,1225922400,-8
2008-11-06,37.869,-122.2704,America/Los_Angeles,1225958400,Clear throughout the day.,clear-day,1225982521,1226019965,0.27,0,0,0,65.46,1226012400,51.82,1226070000,65.46,1226012400,51.82,1226070000,45.29,0.66,1026.45,1.27,10.27,1226001600,3,0.18,3,1225998000,10,50.41,1225983600,65.46,1225983600,50.41,1225983600,65.46,1226012400,-8
2008-11-07,37.869,-122.2704,America/Los_Angeles,1226044800,Clear throughout the day.,clear-day,1226068986,1226106310,0.31,0,0,0,68.8,1226098800,52.19,1226152800,68.8,1226098800,52.19,1226152800,49.34,0.72,1022.65,1.44,8.93,1226091600,349,0.04,3,1226084400,10,51.82,1226070000,68.8,1226070000,51.82,1226070000,68.8,1226098800,-8
2008-11-08,37.869,-122.2704,America/Los_Angeles,1226131200,Mostly cloudy throughout the day.,partly-cloudy-day,1226155451,1226192655,0.34,0.0022,0.0242,0.73,60.15,1226181600,51.16,1226242800,60.15,1226181600,51.16,1226242800,50.72,0.84,1016.49,3.27,18.37,1226199600,261,0.61,3,1226170800,8.23,52.17,1226210400,60.15,1226210400,52.17,1226210400,60.15,1226181600,-8
2008-11-09,37.869,-122.2704,America/Los_Angeles,1226217600,"Partly cloudy starting in the afternoon, continuing until evening.",partly-cloudy-day,1226241917,1226279003,0.37,0.0001,0.0003,0.03,61.06,1226268000,48.65,1226325600,61.06,1226268000,48.65,1226325600,46.63,0.74,1012.32,6.19,17.89,1226232000,285,0.3,3,1226257200,10,51.16,1226242800,61.06,1226242800,51.16,1226242800,61.06,1226268000,-8
2008-11-10,37.869,-122.2704,America/Los_Angeles,1226304000,Mostly cloudy throughout the day.,partly-cloudy-day,1226328382,1226365352,0.41,0,0,0,60.01,1226354400,52.28,1226404800,60.01,1226354400,52.28,1226404800,47.02,0.78,1018.62,2.72,11.8,1226354400,256,0.57,3,1226343600,10,48.65,1226325600,60.01,1226325600,48.65,1226325600,60.01,1226354400,-8
2008-11-11,37.869,-122.2704,America/Los_Angeles,1226390400,Mostly cloudy throughout the day.,partly-cloudy-day,1226414847,1226451703,0.44,0,0,0,60.68,1226440800,54.12,1226502000,60.68,1226440800,54.12,1226502000,49.47,0.79,1024.3,2.5,9.49,1226444400,270,0.82,2,1226426400,9.79,52.28,1226404800,60.68,1226404800,52.28,1226404800,60.68,1226440800,-8
2008-11-12,37.869,-122.2704,America/Los_Angeles,1226476800,Mostly cloudy throughout the day.,partly-cloudy-day,1226501312,1226538055,0.48,0,0,0,65.09,1226530800,52.49,1226588400,65.09,1226530800,52.49,1226588400,53.18,0.84,1025.29,1.54,8.34,1226530800,275,0.63,2,1226512800,9.59,54.12,1226502000,65.09,1226502000,54.12,1226502000,65.09,1226530800,-8
2008-11-13,37.869,-122.2704,America/Los_Angeles,1226563200,Mostly cloudy in the morning.,partly-cloudy-night,1226587777,1226624409,0.52,0,0.0003,0,70.99,1226617200,59.26,1226664000,70.99,1226617200,59.26,1226664000,52.98,0.77,1022.42,1.58,10.24,1226613600,296,0.29,3,1226602800,8.63,52.49,1226588400,70.99,1226588400,52.49,1226588400,70.99,1226617200,-8
2008-11-14,37.869,-122.2704,America/Los_Angeles,1226649600,Clear throughout the day.,clear-day,1226674242,1226710765,0.56,0,0,0,77.74,1226703600,64.09,1226761200,77.74,1226703600,64.09,1226761200,42.03,0.43,1019.55,2.1,16.9,1226728800,44,0.02,3,1226689200,10,59.26,1226664000,77.74,1226664000,59.26,1226664000,77.74,1226703600,-8
2008-11-15,37.869,-122.2704,America/Los_Angeles,1226736000,Clear throughout the day.,clear-day,1226760707,1226797122,0.59,0,0,0,76.37,1226790000,55.03,1226844000,76.37,1226790000,55.03,1226844000,39.78,0.36,1019.61,2.57,18.08,1226746800,66,0.02,3,1226775600,10,61.1,1226818800,76.37,1226818800,61.1,1226818800,76.37,1226790000,-8
2008-11-16,37.869,-122.2704,America/Los_Angeles,1226822400,Clear throughout the day.,clear-day,1226847172,1226883482,0.63,0,0,0,73.56,1226872800,56.98,1226934000,73.56,1226872800,56.98,1226934000,49.23,0.61,1019.05,1.77,11,1226862000,46,0.04,3,1226862000,9.35,55.03,1226844000,73.56,1226844000,55.03,1226844000,73.56,1226872800,-8
2008-11-17,37.869,-122.2704,America/Los_Angeles,1226908800,Clear throughout the day.,clear-day,1226933637,1226969843,0.67,0,0,0,73.44,1226962800,54.04,1227020400,73.44,1226962800,54.04,1227020400,49.67,0.62,1020.29,1.44,10.9,1226952000,54,0.09,3,1226948400,8.23,56.98,1226934000,73.44,1226934000,56.98,1226934000,73.44,1226962800,-8
2008-11-18,37.869,-122.2704,America/Los_Angeles,1226995200,Mostly cloudy starting in the evening.,partly-cloudy-night,1227020101,1227056206,0.71,0,0,0,66.56,1227045600,50.89,1227088800,66.56,1227045600,50.89,1227088800,48.5,0.7,1020.58,1.11,6.44,1227042000,279,0.11,3,1227034800,7.5,51.57,1227078000,66.56,1227078000,51.57,1227078000,66.56,1227045600,-8
2008-11-19,37.869,-122.2704,America/Los_Angeles,1227081600,Mostly cloudy throughout the day.,partly-cloudy-day,1227106565,1227142571,0.74,0,0,0,57.2,1227135600,51.9,1227153600,57.2,1227135600,51.9,1227153600,47.92,0.83,1021.14,2.72,9.97,1227128400,258,0.82,2,1227121200,7.72,50.89,1227088800,57.2,1227088800,50.89,1227088800,57.2,1227135600,-8
2008-11-20,37.869,-122.2704,America/Los_Angeles,1227168000,Mostly cloudy until afternoon.,partly-cloudy-day,1227193029,1227228938,0.78,0,0.0011,0,61.81,1227222000,46.83,1227279600,61.81,1227222000,46.83,1227279600,49.68,0.8,1023.28,2.06,10.89,1227214800,270,0.62,2,1227207600,8.98,52.15,1227175200,61.81,1227175200,52.15,1227175200,61.81,1227222000,-8
2008-11-21,37.869,-122.2704,America/Los_Angeles,1227254400,Clear throughout the day.,clear-day,1227279492,1227315306,0.81,0,0,0,63.4,1227304800,45.11,1227366000,63.4,1227304800,45.11,1227366000,38.4,0.58,1021.22,1.24,7.68,1227301200,317,0.04,3,1227297600,10,46.83,1227279600,63.4,1227279600,46.83,1227279600,63.4,1227304800,-8
2008-11-22,37.869,-122.2704,America/Los_Angeles,1227340800,Clear throughout the day.,clear-day,1227365955,1227401677,0.85,0,0,0,63.89,1227391200,48.74,1227438000,63.89,1227391200,48.74,1227438000,41.07,0.65,1019.89,0.9,6.89,1227412800,326,0.14,3,1227384000,10,45.11,1227366000,63.89,1227366000,45.11,1227366000,63.89,1227391200,-8
2008-11-23,37.869,-122.2704,America/Los_Angeles,1227427200,Clear throughout the day.,clear-day,1227452417,1227488049,0.88,0,0,0,63.28,1227477600,47.97,1227538800,63.28,1227477600,47.97,1227538800,43.9,0.69,1017.83,1.85,11.73,1227452400,67,0.03,3,1227470400,8.49,48.74,1227438000,63.28,1227438000,48.74,1227438000,63.28,1227477600,-8
2008-11-24,37.869,-122.2704,America/Los_Angeles,1227513600,Partly cloudy throughout the day.,partly-cloudy-day,1227538879,1227574423,0.91,0,0,0,59.61,1227564000,50.9,1227618000,59.61,1227564000,50.9,1227618000,45.79,0.75,1017.83,0.34,7.65,1227549600,147,0.42,2,1227553200,4.73,47.97,1227538800,59.61,1227538800,47.97,1227538800,59.61,1227564000,-8
2008-11-25,37.869,-122.2704,America/Los_Angeles,1227600000,Mostly cloudy throughout the day.,partly-cloudy-day,1227625340,1227660800,0.94,0,0,0,58.34,1227650400,52.04,1227711600,58.34,1227650400,52.04,1227711600,47.58,0.77,1016.92,0.58,4.76,1227618000,2,0.65,2,1227639600,6.25,50.9,1227618000,58.34,1227618000,50.9,1227618000,58.34,1227650400,-8
2008-11-26,37.869,-122.2704,America/Los_Angeles,1227686400,Light rain in the afternoon.,rain,1227711801,1227747178,0.97,0.0066,0.0462,0.75,54.65,1227722400,51.01,1227769200,54.65,1227722400,51.01,1227769200,48.41,0.85,1013.29,0.68,4.42,1227708000,358,0.89,2,1227726000,5.72,51.01,1227769200,54.65,1227769200,51.01,1227769200,54.65,1227722400,-8
2008-11-27,37.869,-122.2704,America/Los_Angeles,1227772800,Mostly cloudy throughout the day.,partly-cloudy-day,1227798261,1227833558,0.01,0,0,0,56.49,1227823200,51.3,1227888000,56.49,1227823200,51.3,1227888000,49.44,0.86,1019.41,2.3,8.6,1227841200,298,0.93,2,1227812400,6.98,51.32,1227772800,56.49,1227772800,51.32,1227772800,56.49,1227823200,-8
2008-11-28,37.869,-122.2704,America/Los_Angeles,1227859200,Foggy overnight.,fog,1227884720,1227919941,0.04,0,0,0,56.93,1227913200,48.72,1227949200,56.93,1227913200,48.72,1227949200,47.59,0.84,1024.61,0.74,7.24,1227859200,286,0.73,2,1227898800,8.3,48.88,1227942000,56.93,1227942000,48.88,1227942000,56.93,1227913200,-8
2008-11-29,37.869,-122.2704,America/Los_Angeles,1227945600,Foggy in the morning.,fog,1227971178,1228006325,0.07,0,0.0002,0,64.36,1227999600,50.55,1228053600,64.36,1227999600,50.55,1228053600,45.94,0.73,1021.95,1.58,14.6,1227996000,30,0.46,2,1227985200,6.14,48.72,1227949200,64.36,1227949200,48.72,1227949200,64.36,1227999600,-8
2008-11-30,37.869,-122.2704,America/Los_Angeles,1228032000,Partly cloudy until afternoon.,partly-cloudy-day,1228057636,1228092711,0.1,0,0,0,64.54,1228086000,48.37,1228143600,64.54,1228086000,48.37,1228143600,47.52,0.74,1021.32,1.65,14.35,1228046400,32,0.23,2,1228071600,6.21,50.55,1228053600,64.54,1228053600,50.55,1228053600,64.54,1228086000,-8
2008-12-01,37.869,-122.2704,America/Los_Angeles,1228118400,Foggy until afternoon.,fog,1228144093,1228179100,0.13,0,0.0002,0,54.84,1228172400,50.94,1228222800,54.84,1228172400,50.94,1228222800,47.75,0.86,1021.4,1.3,8.82,1228197600,272,0.83,2,1228158000,3.23,48.37,1228143600,54.84,1228143600,48.37,1228143600,54.84,1228172400,-8
2008-12-02,37.869,-122.2704,America/Los_Angeles,1228204800,Mostly cloudy until afternoon.,partly-cloudy-day,1228230549,1228265490,0.16,0,0,0,59.77,1228251600,46.49,1228316400,59.77,1228251600,46.49,1228316400,48.35,0.82,1022.37,1.07,9.21,1228212000,287,0.57,2,1228244400,8.82,49.21,1228287600,59.77,1228287600,49.21,1228287600,59.77,1228251600,-8
2008-12-03,37.869,-122.2704,America/Los_Angeles,1228291200,Foggy in the morning.,fog,1228317003,1228351883,0.19,0,0.0006,0,55.8,1228341600,45.44,1228392000,55.8,1228341600,43.53,1228395600,44.36,0.82,1021.64,1.93,11.28,1228334400,17,0.61,2,1228330800,4.47,46.49,1228316400,55.8,1228316400,46.49,1228316400,55.8,1228341600,-8
2008-12-04,37.869,-122.2704,America/Los_Angeles,1228377600,Mostly cloudy in the morning.,partly-cloudy-day,1228403457,1228438277,0.22,0,0,0,57.05,1228431600,45.41,1228489200,57.05,1228431600,44.68,1228485600,42.25,0.76,1018.43,2.92,12.21,1228424400,33,0.33,2,1228417200,6.17,45.44,1228392000,57.05,1228392000,43.53,1228395600,57.05,1228431600,-8
2008-12-05,37.869,-122.2704,America/Los_Angeles,1228464000,Clear throughout the day.,clear-day,1228489910,1228524674,0.25,0,0,0,59.71,1228518000,44.02,1228579200,59.71,1228518000,44.02,1228579200,38.85,0.64,1022.53,2.52,11.46,1228503600,57,0.13,2,1228503600,7.23,45.41,1228489200,59.71,1228489200,44.68,1228485600,59.71,1228518000,-8
2008-12-06,37.869,-122.2704,America/Los_Angeles,1228550400,Partly cloudy overnight.,partly-cloudy-night,1228576361,1228611073,0.29,0,0,0,57.55,1228604400,41.41,1228662000,57.55,1228604400,41.41,1228662000,37.75,0.65,1023.86,2.44,11.25,1228590000,28,0.18,2,1228590000,7.62,44.02,1228579200,57.55,1228579200,44.02,1228579200,57.55,1228604400,-8
2008-12-07,37.869,-122.2704,America/Los_Angeles,1228636800,Mostly cloudy throughout the day.,partly-cloudy-day,1228662812,1228697473,0.32,0,0,0,51.49,1228690800,46.62,1228741200,51.49,1228690800,46.62,1228741200,39.98,0.79,1020.64,1.4,6.94,1228708800,320,0.7,2,1228676400,5.74,41.41,1228662000,51.49,1228662000,41.41,1228662000,51.49,1228690800,-8
